date,open,high,low,close,volume,amount,eos_price,prediction,q10,q20,q30,q40,q50,q60,q70,q80,q90,oct1,oct2,oct3,oct4,oct5,oct6,oct7,rel_interval_width,forecast_slope,ground_truth,pred,pred_proba,lab,meta_label
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,709594996.7242744,26849.27,26556.28,24392.436,25297.314,25769.428,26162.854,26556.28,26831.678,27343.13,27421.816,28149.656,24515.381103515625,25474.35693359375,26138.264404296875,26556.279296875,26974.294189453125,27343.130859375,27884.092041015625,0.13546172910417356,-59.71644810267659,27736.4,1.0,0.6,0.0,0.0
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,1054565781.6023751,27219.61,27082.084,24600.383,25329.135,26274.547,26904.82,27082.084,27377.525,27889.621,28401.723,28972.906,24743.177490234375,25851.08203125,26786.64453125,27082.083984375,27426.765380859375,28313.08935546875,28830.111572265625,0.15788475061745333,21.10295758928845,27694.4,1.0,0.5,0.0,0.0
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,1442636235.4543552,26329.01,26418.797,22850.29,24802.125,25571.03,26182.21,26418.797,27089.123,27325.709,28035.469,28646.652,23239.66943359375,25433.01953125,25802.6875,26418.796875,27207.416015625,27749.59228515625,28464.283203125,0.21302053377666955,-28.16503906249878,27210.35,1.0,0.4,0.0,0.0
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,984117789.7017612,26473.79,26652.115,24658.143,25072.73,25743.97,26178.3,26652.115,26849.54,27303.611,27639.23,28231.498,24677.884765625,25467.576171875,26035.169677734375,26652.115234375,26898.894775390625,27589.87451171875,28108.109375,0.13324501438962663,-3.525530133925951,26817.93,1.0,0.43333333333333335,0.0,0.0
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,932817724.59401,26705.92,26493.432,24160.428,25425.785,26038.693,26414.346,26493.432,26888.855,27264.508,27916.957,28510.094,24812.87744140625,25603.7255859375,26295.71875,26493.431640625,26888.85546875,27679.703125,28346.98095703125,0.15966418815630232,-38.8362862723203,27242.59,1.0,0.5333333333333333,0.0,0.0
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,403337263.0344908,26854.27,26925.406,24747.615,25499.943,25955.3,26648.232,26925.406,27598.541,27974.703,28509.254,28806.223,25118.829833984375,25539.5390625,26479.9482421875,26925.40625,27717.328125,28261.7744140625,28583.49658203125,0.14993440601077535,3.5353655133951767,27069.22,0.0,0.4666666666666667,0.0,0.0
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,1205762341.9704952,28065.0,27967.834,25766.11,26698.371,27590.963,27888.492,27967.834,28245.527,28562.896,29753.016,31439.018,25909.91748046875,27174.419921875,27769.48046875,27967.833984375,28364.5390625,29306.720703125,31091.89990234375,0.20921498314506878,17.71010044643133,27115.21,0.0,0.5333333333333333,1.0,0.0
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,1182678581.634669,27736.4,28716.16,26232.064,26987.229,27960.994,28537.305,28716.16,29212.98,29471.326,29848.908,30405.346,26604.677978515625,27523.79345703125,28393.2255859375,28716.1611328125,29237.8212890625,29759.48046875,30281.140380859375,0.16220649909437893,99.36418805803649,25728.2,0.0,0.26666666666666666,1.0,0.0
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,908653906.0072742,27694.4,27370.602,24683.307,25559.164,26017.002,26713.709,27370.602,27669.19,27728.906,28146.93,28684.393,24807.71826171875,25728.36474609375,26474.837890625,27370.6015625,27669.189453125,28017.5419921875,28540.072265625,0.14693625349246126,-14.218470982141294,27230.08,1.0,0.5666666666666667,1.0,1.0
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,1265952178.7798684,27210.35,27113.504,24701.201,25079.992,25598.338,26435.666,27113.504,27312.87,27572.041,28110.324,29107.146,24721.13671875,25169.7060546875,26291.12841796875,27113.50390625,27337.78955078125,27711.595703125,28733.336669921875,0.1672762230374793,-3.5600585937484857,26339.34,1.0,0.5333333333333333,1.0,1.0
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,1055132509.8658342,26817.93,26763.494,23707.662,25684.965,25964.584,26523.822,26763.494,27242.84,27562.404,28201.531,28780.744,24017.239501953125,25814.78759765625,26164.3125,26763.494140625,27387.641845703125,27861.994140625,28635.93994140625,0.19144709972523086,-35.66566685267555,26498.61,1.0,0.5333333333333333,1.0,1.0
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,983857061.6408418,27242.59,27117.129,25596.168,25816.307,26356.65,27017.066,27117.129,27377.293,27677.48,28017.697,28437.96,25616.1796875,26216.560546875,26967.03466796875,27117.12890625,27617.443359375,27817.5703125,28167.791748046875,0.10732734197994472,1.2298613069702937e-12,26477.81,1.0,0.5,1.0,1.0
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,450588672.4704081,27069.22,26867.58,24842.486,25784.855,26406.42,26667.074,26867.58,27148.285,27328.738,28110.705,28491.662,25238.48193359375,25965.30908203125,26642.01123046875,26867.580078125,27268.587890625,27920.2255859375,28471.611328125,0.14121536031981474,-42.96512276785391,25841.21,1.0,0.5666666666666667,1.0,1.0
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,523747237.4389696,27115.21,27220.268,25653.346,25914.498,26517.162,26918.938,27220.268,27722.486,28124.262,28365.326,28947.902,25713.611328125,26065.1640625,26868.715576171875,27220.267578125,27747.59716796875,28274.9267578125,28927.814453125,0.12707759876357494,3.587262834823059,25925.55,0.0,0.43333333333333335,1.0,0.0
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,1722665798.0920303,25728.2,24845.133,22913.852,24060.547,24342.193,24664.074,24845.133,25348.07,25871.125,26434.416,27621.348,23059.702392578125,24191.3115234375,24543.369140625,24845.1328125,25398.364013671875,26303.6513671875,27058.05908203125,0.1817201917357101,-118.54924665178459,25905.19,1.0,0.6333333333333333,0.0,0.0
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,1797636024.0812123,27230.08,26614.527,24799.9,25364.451,26150.787,26412.902,26614.527,27017.777,27219.402,27904.928,28852.564,25051.931640625,25858.431640625,26387.698974609375,26614.52734375,27042.98046875,27521.83984375,28580.37109375,0.15626686958365868,-25.20312499999716,25934.25,1.0,0.6333333333333333,1.0,1.0
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,1589291467.5372329,26339.34,25668.236,23424.793,24576.832,25061.9,25264.012,25668.236,26072.46,26476.686,27123.443,27689.357,23697.644287109375,24910.31689453125,25238.747802734375,25668.236328125,26072.4609375,26779.85400390625,27563.03662109375,0.16970959198383517,-72.18303571428461,25128.6,1.0,0.6666666666666666,1.0,1.0
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,823023638.236875,26498.61,26240.48,24315.504,25085.496,25409.703,25652.857,26240.48,26625.479,27415.732,27800.727,28205.984,24695.434326171875,25126.021484375,25531.279296875,26240.48046875,26797.7119140625,27557.572265625,28165.458984375,0.15198085780645654,-7.236746651783907,25598.49,1.0,0.5333333333333333,1.0,1.0
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,741158215.0539023,26477.81,26608.686,24354.055,25593.086,26141.51,26405.564,26608.686,27218.045,27278.98,28030.523,28700.816,24755.218017578125,25846.9853515625,26380.174560546875,26608.685546875,27218.044921875,27725.8427734375,28512.931396484375,0.1649938021920668,21.762904575894943,26345.0,0.0,0.43333333333333335,1.0,0.0
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,1673795235.4008925,25841.21,25225.678,23333.752,23760.96,24818.812,24940.871,25225.678,25307.05,25551.168,26080.094,26263.184,23394.78125,24818.8125,24818.8125,25225.677734375,25429.109375,25835.974609375,26242.83984375,0.1104737619399864,-36.32714843749857,26516.99,1.0,0.7,0.0,0.0
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,776111471.8669971,25925.55,25243.98,23208.176,24226.076,25040.4,25040.4,25243.98,25651.14,25854.72,26709.76,26913.338,23589.888427734375,24735.02734375,25040.400390625,25243.98046875,25676.588134765625,26160.0908203125,26872.623046875,0.14066690696211878,-87.24867466517786,26339.97,1.0,0.7333333333333333,0.0,0.0
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,773303698.8633221,25905.19,25663.814,23423.324,24238.047,25195.35,25460.135,25663.814,25948.969,26274.857,26722.957,27313.63,23932.52587890625,24900.01171875,25434.674560546875,25663.814453125,26096.635986328125,26274.857421875,27038.662841796875,0.1449208731306588,-36.371651785712906,26844.35,1.0,0.5666666666666667,0.0,0.0
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,1068985236.5126554,25934.25,25375.012,23418.385,24620.895,24865.475,25069.29,25375.012,25680.734,26210.654,26699.812,27107.443,23820.9189453125,24712.6123046875,25043.812255859375,25375.01171875,25706.21142578125,26495.99609375,27107.443359375,0.13031863420009684,-80.07038225446368,28307.99,1.0,0.6333333333333333,0.0,0.0
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,1152808416.919793,25128.6,25070.592,23317.688,23847.635,24051.46,24866.766,25070.592,25355.947,25539.39,25763.6,26313.928,23567.373779296875,24051.4609375,24841.287109375,25070.591796875,25478.2421875,25682.068359375,26166.153564453125,0.09989501976485878,-7.279436383926108,29993.89,1.0,0.5333333333333333,0.0,0.0
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,1224436974.8502872,25598.49,25358.11,23810.146,24645.23,24848.912,25256.27,25358.11,25459.95,25867.309,26274.668,27313.434,23957.812255859375,24848.912109375,25230.809814453125,25358.109375,25485.4091796875,26172.828125,26911.1669921875,0.11722591559137518,-40.00851004464181,29884.92,1.0,0.6333333333333333,0.0,0.0
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,1335158158.639614,26345.0,25454.219,24415.688,24924.773,25046.953,25250.586,25454.219,25739.309,26390.934,27001.836,28345.818,24436.05078125,25046.953125,25225.1318359375,25454.2197265625,25912.396484375,26676.0234375,28305.091796875,0.12806526416654448,-76.3628627232125,30688.5,1.0,0.7,0.0,0.0
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,738491809.8811625,26516.99,26558.727,24157.248,25520.8,25785.37,26253.455,26558.727,27148.922,27271.031,27555.951,28146.143,24345.5,25642.91015625,26228.015625,26558.7275390625,27271.03125,27271.03125,28085.08984375,0.13066591361441168,7.268345424111316,30527.43,1.0,0.5,0.0,0.0
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,571013013.8553362,26339.97,25933.883,24713.467,24977.89,25221.973,25547.418,25933.883,26238.988,26645.795,27459.406,27500.086,24815.16796875,25221.97265625,25399.951416015625,25933.8828125,26264.41357421875,26798.3466796875,27459.40625,0.09147655328277307,-76.27622767856961,30462.66,1.0,0.6333333333333333,0.0,0.0
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,954193987.2948112,26844.35,26733.988,24924.615,25168.576,25758.145,26063.096,26733.988,26916.959,27242.238,27486.197,27730.156,25005.935546875,25463.3603515625,25819.134765625,26733.98828125,27064.35009765625,27242.23828125,27648.837890625,0.09269003378238859,-25.41259765624887,30267.99,1.0,0.5,0.0,0.0
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,1912797983.5310051,28307.99,27660.549,25992.78,26236.844,26663.957,27294.453,27660.549,28555.447,29002.898,29328.318,30507.957,26033.45703125,26236.84375,27024.965576171875,27660.548828125,28677.478515625,29287.640625,30507.95703125,0.14711041984198717,-134.37995256696232,30692.44,1.0,0.5666666666666667,0.0,0.0
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,3210301129.366291,29993.89,29205.8,27028.086,27475.842,28493.463,28696.988,29205.8,30325.188,30996.818,31953.385,34110.746,27068.791015625,28035.53369140625,28696.98828125,29205.80078125,30350.628173828125,31291.9296875,33098.211669921875,0.23548105226646843,-130.837541852676,30077.41,0.0,0.5333333333333333,0.0,0.0
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,1775822103.7632556,29884.92,29641.656,27074.748,28032.244,29071.229,29336.072,29641.656,30232.451,30558.406,30802.873,31189.945,27349.7744140625,28775.8310546875,29310.6064453125,29641.65625,30354.68359375,30711.1982421875,31169.57421875,0.1351579914818419,-18.18952287946292,30447.31,1.0,0.5333333333333333,0.0,0.0
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,2265077496.195469,30688.5,30291.842,26681.3,28313.182,28761.95,29373.908,30291.842,30883.4,31944.123,32311.297,34126.77,27614.532958984375,28608.9609375,29297.413330078125,30291.841796875,31005.791015625,32229.703125,33173.13525390625,0.24433803983985297,-83.77971540178514,30472.0,1.0,0.5666666666666667,1.0,1.0
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,933244397.704002,30527.43,29914.414,28158.346,28709.668,29077.219,29526.447,29914.414,30016.512,30404.479,31241.674,31874.676,28178.765625,28791.345703125,29403.9296875,29914.4150390625,30042.035888671875,30833.287109375,31599.012939453125,0.12150468281544763,-153.14564732142514,30585.9,1.0,0.7,0.0,0.0
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,926316644.4167664,30462.66,30260.947,28584.326,28993.258,29729.336,29974.695,30260.947,30669.879,30997.023,31692.207,32775.875,28625.21875,29136.3837890625,29852.015625,30260.947265625,30669.87890625,31436.62548828125,32714.53515625,0.13690252869481462,-29.20947265624744,30617.03,0.0,0.5333333333333333,0.0,0.0
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,1367837657.5451825,30267.99,29580.715,27144.654,28618.572,29007.52,29273.645,29580.715,29887.78,30153.904,30501.912,31136.514,27482.426513671875,28710.69091796875,29273.64453125,29580.7138671875,29913.3681640625,30297.201171875,30988.099853515625,0.1281240772302142,-80.42194475446297,31156.2,1.0,0.7,0.0,0.0
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,1306206257.0193572,30692.44,30837.707,28870.648,29259.96,30059.08,30325.453,30837.707,31145.059,31206.53,32251.527,34013.684,28891.138671875,29915.650390625,30325.453125,30837.7060546875,31145.05859375,31349.9609375,33757.5556640625,0.16716342400389256,-7.317871093749113,30766.51,0.0,0.4666666666666667,0.0,0.0
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,1224103637.6132562,30077.41,29632.418,26453.854,28217.443,28853.156,29447.855,29632.418,29981.035,30616.746,30842.322,31806.143,26838.35791015625,28402.0048828125,29299.178955078125,29632.4189453125,30375.791748046875,30760.294921875,31529.30126953125,0.17545721682908366,-51.2671595982129,30504.81,1.0,0.6,0.0,0.0
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,1107940389.9242406,30447.31,30681.895,27665.014,28609.07,29224.76,30168.822,30681.895,31277.062,31790.137,32467.396,33678.254,27706.05859375,28937.4375,29553.130859375,30681.8955078125,31400.19921875,32221.119140625,33144.654296875,0.20114245670241238,91.62039620535903,29895.43,0.0,0.4,1.0,0.0
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,2726355505.5063505,30472.0,30398.398,27851.504,29330.346,29576.82,30110.846,30398.398,30685.951,31014.582,31466.45,32041.553,28575.52001953125,29576.8203125,29961.93505859375,30398.3984375,30809.1875,31168.6279296875,31784.810791015625,0.13808173513414204,33.00983537946585,30344.7,1.0,0.5333333333333333,1.0,1.0
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,533859338.1325383,30585.9,30324.703,26891.328,28741.648,29276.186,30221.906,30324.703,30920.916,31496.57,32318.936,33038.5,27831.90771484375,28988.357421875,30144.8095703125,30324.7021484375,31069.97021484375,32072.224609375,32637.601318359375,0.20297992331423564,-66.08244977678437,30284.63,1.0,0.5333333333333333,1.0,1.0
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,711031423.4334425,30617.03,30255.646,28382.676,28567.914,29308.87,29761.678,30255.646,30461.467,31078.928,31490.568,31552.314,28403.2578125,29020.71875,29638.185546875,30255.646484375,30487.1943359375,31233.29296875,31490.568359375,0.10509164644582306,-124.96233258928189,30160.71,1.0,0.6333333333333333,1.0,1.0
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,1352635339.5043936,31156.2,31527.84,29034.46,30415.094,30497.52,30909.646,31527.84,31939.967,32269.67,33052.715,33629.695,29312.64697265625,30497.51953125,30883.888671875,31527.83984375,31939.966796875,32867.2568359375,33588.484375,0.15110151744878678,55.19573102678725,30411.57,0.0,0.43333333333333335,1.0,0.0
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,1028794008.5245212,30766.51,30116.271,28589.828,29249.908,29497.441,29621.207,30116.271,30322.547,30590.705,31188.904,31972.752,28801.260009765625,29497.44140625,29497.44140625,30116.271484375,30348.331298828125,30735.09765625,31714.906494140625,0.11047328002080198,-55.25223214285367,30622.1,1.0,0.7,1.0,1.0
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,1013694790.31705,30504.81,30868.33,28039.594,29113.271,29959.83,30476.023,30868.33,31260.637,31384.521,31756.18,33304.758,28726.1279296875,29371.369140625,30326.3271484375,30868.330078125,31384.521484375,31539.37890625,32984.71826171875,0.17331020613890719,58.993512834823115,30380.0,0.0,0.4,1.0,0.0
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,2181763648.99527,29895.43,29756.037,26656.45,27896.283,28516.201,29466.738,29756.037,29962.676,30789.232,30995.871,31243.836,27043.89794921875,28206.24169921875,29316.926025390625,29756.037109375,30014.335693359375,30944.21142578125,31073.360595703125,0.14584323694301213,-3.6897321428541385,31454.23,1.0,0.5333333333333333,0.0,0.0
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,1027461795.2332093,30344.7,29680.844,27922.746,28915.553,29101.705,29494.691,29680.844,30570.236,31149.375,31976.715,32721.318,28181.289794921875,28956.919921875,29344.735595703125,29680.8447265625,30818.4375,31594.06884765625,32550.6806640625,0.1583059739563625,-96.03083147321203,30312.01,0.0,0.5666666666666667,0.0,0.0
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,395759717.5724278,30284.63,30324.75,27323.322,29062.078,29600.264,29807.262,30324.75,30842.236,31111.328,31463.22,31877.209,27840.808837890625,29445.01806640625,29807.26171875,30324.7490234375,30868.110595703125,31256.224609375,31747.837646484375,0.1503452916635853,66.53404017857322,30289.52,1.0,0.5,0.0,0.0
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,465781514.2589476,30160.71,30227.477,27080.506,28446.953,28923.139,29647.771,30227.477,30517.33,30910.701,31469.701,32525.592,27380.71044921875,28622.93505859375,29373.444580078125,30227.4775390625,30667.432373046875,31210.90478515625,32375.490478515625,0.18011007338584062,-7.394461495535223,30231.99,1.0,0.5,0.0,0.0
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,1254289037.7420728,30411.57,29815.88,27558.982,28573.55,28718.488,29318.947,29815.88,30312.812,30437.045,30768.332,31493.023,28133.5595703125,28573.55078125,29194.71484375,29815.880859375,30437.044921875,30592.3359375,31342.9091796875,0.13053424300301944,-103.52734374999649,30138.0,1.0,0.6,1.0,1.0
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,868966244.2412692,30622.1,30652.95,28954.61,29368.838,29762.357,30362.99,30652.95,30942.91,31398.56,32144.172,33200.453,29125.478271484375,29617.375,30212.831298828125,30652.94921875,31067.177734375,31999.19287109375,33138.3203125,0.1421958292153857,-7.396902901782904,29859.13,0.0,0.4666666666666667,1.0,0.0
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,1166497472.433173,30380.0,30031.674,27919.1,28996.096,29555.305,29617.44,30031.674,30238.787,30508.037,30901.555,31812.86,28478.308349609375,29254.9892578125,29617.439453125,30031.673828125,30264.676513671875,30808.35400390625,31559.144775390625,0.13018597835332327,-62.873953683032724,29909.21,1.0,0.6333333333333333,1.0,1.0
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,2194927210.224416,31454.23,31493.703,29773.984,31037.873,31224.35,31493.703,31493.703,31700.898,32591.838,33192.707,34415.16,30095.13671875,31079.3125,31467.8037109375,31493.703125,31700.8984375,33047.66796875,34135.447265625,0.15574415373322148,7.399832589286639,29800.0,0.0,0.36666666666666664,1.0,0.0
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,1869443273.7476244,30312.01,30043.54,26728.389,28468.84,29152.59,29836.342,30043.54,30416.494,30872.324,31079.521,31514.633,27505.3759765625,28696.7568359375,29784.542236328125,30043.5390625,30665.12890625,30872.32421875,31234.918701171875,0.16006584706916524,-25.899623325891397,29901.72,1.0,0.6,1.0,1.0
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,427921094.3021783,30289.52,30250.553,27971.4,28965.938,29152.416,29628.965,30250.553,30872.139,31555.885,32529.703,32778.336,28230.39453125,29007.376953125,29628.96484375,30250.552734375,30898.0380859375,31856.318359375,32736.8984375,0.16133904634741894,-7.399832589283564,29794.0,0.0,0.5,1.0,0.0
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,477189328.0072937,30231.99,30363.719,27918.041,29099.426,29576.125,29845.566,30363.719,30757.514,31089.13,31503.652,31731.64,28109.756103515625,29275.5966796875,29845.56640625,30363.71875,30881.87109375,31244.5771484375,31710.9140625,0.12676609828811236,44.413085937500874,30083.75,1.0,0.4666666666666667,1.0,1.0
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,929647644.243343,30138.0,29635.488,27521.63,28392.041,28744.352,29138.11,29635.488,30215.766,30733.867,31127.627,32557.59,27822.129638671875,28599.283203125,28987.8603515625,29635.4892578125,30464.455078125,30878.9375,32407.3388671875,0.17260325893698697,-88.8180803571403,29176.5,1.0,0.6,1.0,1.0
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,897157095.4774112,29859.13,29336.867,25895.23,28279.498,28611.223,28818.549,29336.867,29855.19,30269.846,30477.174,30746.697,26175.121826171875,28611.22265625,28792.633056640625,29336.8681640625,29881.10546875,30425.341796875,30554.921142578125,0.16598178984009326,-129.58049665178314,29228.91,1.0,0.5666666666666667,1.0,1.0
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,769254865.2851151,29909.21,30082.193,28629.947,29210.844,29459.799,29584.277,30082.193,30704.582,30766.82,31119.508,32156.824,28889.27587890625,29304.20166015625,29459.798828125,30082.193359375,30704.58203125,30912.044921875,31897.49560546875,0.12015814116416758,44.4566127232154,29351.96,0.0,0.43333333333333335,1.0,0.0
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,1125950643.7116494,29800.0,29696.816,28222.36,28824.604,29426.846,29696.816,29696.816,29904.49,30174.46,30569.033,31399.71,28243.126953125,29125.72412109375,29670.857666015625,29696.81640625,29930.448974609375,30475.58251953125,31098.591552734375,0.10872858648287398,-18.542410714285673,29222.78,0.0,0.5333333333333333,1.0,0.0
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,713123417.7612139,29901.72,29721.1,27850.543,28598.764,29243.068,29305.42,29721.1,30219.918,31175.98,31425.389,31612.443,27850.54296875,29097.580078125,29305.419921875,29721.099609375,30422.56103515625,31331.8603515625,31591.66015625,0.128330573253215,-59.383021763390595,29314.14,0.0,0.5333333333333333,1.0,0.0
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,437785700.3396102,29794.0,29746.77,27396.15,28082.615,28852.285,29247.523,29746.77,30038.0,30225.217,30828.47,31265.31,27458.556640625,28706.671875,29096.70849609375,29746.7705078125,30162.810546875,30370.830078125,31072.89404296875,0.13181526037461375,7.429687500001358,29352.9,1.0,0.5,1.0,1.0
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,548940321.0915866,30083.75,29880.854,27652.803,28444.074,29152.05,29485.217,29880.854,30193.2,30734.594,31859.03,32941.816,27954.736083984375,29152.05078125,29360.279296875,29880.853515625,30245.25634765625,31026.11328125,32770.029052734375,0.180628988602371,-74.36802455356916,29281.09,0.0,0.5666666666666667,1.0,0.0
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,1162562413.8190155,29176.5,29995.24,27495.637,28287.176,29037.057,29495.316,29995.24,30286.861,30682.63,31078.4,31682.47,27886.199462890625,28745.435546875,29370.3359375,29995.240234375,30437.87744140625,30828.439453125,31401.265869140625,0.1432265386473843,89.27176339285933,29232.25,0.0,0.3,0.0,0.0
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,629531351.1145664,29228.91,28962.951,26024.984,26879.287,28004.467,28671.238,28962.951,29379.684,29650.56,29838.092,30629.887,26176.0498046875,27400.20458984375,28546.21875,28962.951171875,29379.68359375,29796.41796875,30369.428955078125,0.15501595280110173,-55.81236049106861,29705.99,1.0,0.5333333333333333,0.0,0.0
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,995569172.1396836,29351.96,29274.117,26398.795,28503.197,28753.227,28878.24,29274.117,29586.652,30003.37,30420.082,30649.273,27372.864013671875,28596.95849609375,28753.2265625,29274.1171875,29612.69677734375,30159.6357421875,30628.4375,0.14563410742424196,-22.323800223211695,29186.01,1.0,0.5,1.0,1.0
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,659594157.3443576,29222.78,29064.75,26877.08,27918.828,28481.373,28752.227,29064.75,29460.613,29648.127,30294.014,31252.42,27007.298583984375,28335.52734375,28752.2265625,29064.75,29585.623046875,29950.236328125,31122.20263671875,0.14987304918982353,18.602399553573168,29193.64,0.0,0.5,0.0,0.0
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,702705076.837866,29314.14,29586.592,27273.838,28044.756,28482.305,29169.879,29586.592,29878.291,30065.812,30253.334,30649.21,27424.89599609375,28336.455078125,29117.789794921875,29586.591796875,30003.306640625,30211.662109375,30628.375,0.11593646377136901,44.647949218752565,29113.99,0.0,0.43333333333333335,1.0,0.0
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,318276733.8766431,29352.9,29379.61,27295.951,27879.375,28483.637,29171.244,29379.61,29462.957,29858.852,30588.135,31484.107,27556.408935546875,28025.23193359375,29119.152587890625,29379.609375,29587.9765625,30160.98486328125,31463.271484375,0.14406086688522649,26.04589843750305,29072.13,0.0,0.43333333333333335,1.0,0.0
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,459830379.6509824,29281.09,29080.844,26683.498,26891.963,28142.754,28601.375,29080.844,29393.541,29727.086,30060.63,31269.727,26813.78857421875,27673.7080078125,28351.216796875,29080.84375,29393.541015625,30018.9375,30748.564453125,0.15766509544433835,-14.89034598214166,29088.42,1.0,0.5666666666666667,1.0,1.0
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,663025204.2072346,29232.25,29191.49,26835.322,28232.344,28565.959,28774.47,29191.49,29400.002,29400.002,29691.918,31068.088,27419.15185546875,28409.57666015625,28748.40673828125,29191.490234375,29400.001953125,29556.38427734375,30546.812255859375,0.14490284245077034,11.170270647324127,29211.06,1.0,0.4666666666666667,0.0,0.0
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,1299160215.077924,29705.99,30137.793,28156.414,29115.818,29407.809,29741.516,30137.793,30325.504,30721.777,31284.904,31931.457,28286.76806640625,29251.38525390625,29616.375,30137.79296875,30476.713134765625,30867.7734375,31780.248779296875,0.12680516327112618,63.315150669644844,29770.42,0.0,0.4,0.0,0.0
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,1419729744.649752,29186.01,28994.617,26866.955,27325.863,28306.256,28702.584,28994.617,29411.805,29682.977,29828.992,30287.904,26908.673828125,27847.34814453125,28577.427734375,28994.6171875,29437.87890625,29828.9921875,30115.813232421875,0.1156429712385813,-55.87332589285407,29581.99,0.0,0.5333333333333333,0.0,0.0
